Sentence #	Word	POS	Tag
Sentence 613	chocolates	NOUN	O
Sentence 613	só	ADV	O
Sentence 613	pra	ADP	O
Sentence 613	mim	PRON	O
Sentence 614	@Deathfuckingbat	PROPN	O
Sentence 614	eles	PRON	O
Sentence 614	deveriam	AUX	O
Sentence 614	fazer	VERB	O
Sentence 614	parceria	NOUN	O
Sentence 614	com	ADP	O
Sentence 614	a	DET	O
Sentence 614	banda	NOUN	O
Sentence 614	e	CCONJ	O
Sentence 614	entrar	VERB	O
Sentence 614	em	ADP	O
Sentence 614	campo	NOUN	O
Sentence 614	cantando	VERB	O
Sentence 614	fallen	PROPN	O
Sentence 614	angels	PROPN	O
Sentence 614	lshsksjs	PROPN	O
Sentence 615	@loloeleuterio	PROPN	O
Sentence 615	até	ADP	O
Sentence 615	meu	DET	O
Sentence 615	tombo	NOUN	O
Sentence 615	é	VERB	O
Sentence 615	top	ADJ	O
Sentence 616	To	VERB	O
Sentence 616	com	ADP	O
Sentence 616	saudades	NOUN	O
Sentence 616	de	ADP	O
Sentence 616	Caxias	PROPN	B-person
Sentence 616	,	PUNCT	O
Sentence 616	que	PRON	O
Sentence 616	merda	VERB	O
Sentence 616	isso	PRON	O
Sentence 616	,	PUNCT	O
Sentence 616	as	DET	O
Sentence 616	vezes	NOUN	O
Sentence 616	eu	PRON	O
Sentence 616	to	NUM	O
Sentence 616	na	ADP	O
Sentence 616	rua	NOUN	O
Sentence 616	e	CCONJ	O
Sentence 616	vejo	ADJ	O
Sentence 616	pessoas	NOUN	O
Sentence 616	que	PRON	O
Sentence 616	eu	PRON	O
Sentence 616	costumava	VERB	O
Sentence 616	ver	VERB	O
Sentence 616	la	PRON	O
Sentence 616	,	PUNCT	O
Sentence 616	isso	PRON	O
Sentence 616	é	VERB	O
Sentence 616	estranho	ADJ	O
Sentence 617	tô	ADP	O
Sentence 617	carente	ADJ	O
Sentence 617	precisando	VERB	O
Sentence 617	de	ADP	O
Sentence 617	um	DET	O
Sentence 617	carinho	NOUN	O
Sentence 617	s2	PROPN	O
Sentence 618	Vários	DET	O
Sentence 618	vacilão	NOUN	O
Sentence 618	na	DET	O
Sentence 618	terra	NOUN	O
Sentence 618	,	PUNCT	O
Sentence 618	vários	DET	O
Sentence 618	amigos	NOUN	O
Sentence 618	bom	ADJ	O
Sentence 618	no	PROPN	O
Sentence 618	céu	NOUN	O
Sentence 618	...	PUNCT	O
Sentence 619	Preciso	NOUN	O
Sentence 619	de	ADP	O
Sentence 619	um	DET	O
Sentence 619	emprego	NOUN	O
Sentence 619	pra	ADP	O
Sentence 619	ontem	ADV	O
Sentence 620	@aanitaarc	NOUN	O
Sentence 620	Nada	PROPN	O
Sentence 620	bb	PROPN	O
Sentence 620	❤	PROPN	O
Sentence 620	💯	PROPN	O
Sentence 621	Tô	PROPN	O
Sentence 621	sentindo	VERB	O
Sentence 621	cheiro	NOUN	O
Sentence 621	de	ADP	O
Sentence 621	álcool	NOUN	O
Sentence 622	@nudeteensdaily1	ADV	O
Sentence 622	Se	SCONJ	O
Sentence 622	não	ADV	O
Sentence 622	Oliver	VERB	B-person
Sentence 622	explicação	NOUN	O
Sentence 622	vou	AUX	O
Sentence 622	denunciar	VERB	O
Sentence 622	estas	DET	O
Sentence 622	menores	ADJ	O
Sentence 623	Eu	PRON	O
Sentence 623	fico	VERB	O
Sentence 623	feliz	ADJ	O
Sentence 623	com	ADP	O
Sentence 623	pequenos	ADJ	O
Sentence 623	gestos	NOUN	O
Sentence 623	.	PUNCT	O
Sentence 623	Não	ADV	O
Sentence 623	precisa	VERB	O
Sentence 623	me	PRON	O
Sentence 623	dar	VERB	O
Sentence 623	o	DET	O
Sentence 623	mundo	NOUN	O
Sentence 623	,	PUNCT	O
Sentence 623	só	ADV	O
Sentence 623	precisa	VERB	O
Sentence 623	ser	VERB	O
Sentence 623	o	DET	O
Sentence 623	meu	DET	O
Sentence 623	mundo	NOUN	O
Sentence 623	.	PUNCT	O
Sentence 624	@leonardobonilha	VERB	O
Sentence 624	tô	ADP	O
Sentence 624	boladao	NOUN	O
Sentence 624	,	PUNCT	O
Sentence 624	nem	CCONJ	O
Sentence 624	consegui	VERB	O
Sentence 624	acompanhar	VERB	O
Sentence 625	Dia	NOUN	O
Sentence 625	triste	ADJ	O
Sentence 625	,	PUNCT	O
Sentence 625	dia	NOUN	O
Sentence 625	nebuloso	ADJ	O
Sentence 625	...	PUNCT	O
Sentence 625	Descanse	NOUN	O
Sentence 625	em	ADP	O
Sentence 625	paz	NOUN	O
Sentence 625	,	PUNCT	O
Sentence 625	Tio	PROPN	O
Sentence 625	!	PUNCT	O
Sentence 625	Vc	PROPN	O
Sentence 625	foi	VERB	O
Sentence 625	uma	DET	O
Sentence 625	pessoa	NOUN	O
Sentence 625	massa	ADJ	O
Sentence 625	aqui	ADV	O
Sentence 625	!	PUNCT	O
Sentence 625	🙌	VERB	O
Sentence 626	papel	NOUN	O
Sentence 626	e	PUNCT	O
Sentence 626	caneta	PROPN	O
Sentence 626	https://t.co/VOMcjDiKSJ	PROPN	O
Sentence 627	Embora	SCONJ	O
Sentence 627	esteja	AUX	O
Sentence 627	sendo	VERB	O
Sentence 627	alvo	NOUN	O
Sentence 627	de	ADP	O
Sentence 627	más	PROPN	O
Sentence 627	críticas	NOUN	O
Sentence 627	eu	PRON	O
Sentence 627	quero	VERB	O
Sentence 627	ressaltar	VERB	O
Sentence 627	que	SCONJ	O
Sentence 627	a	ADP	O
Sentence 627	o	DET	O
Sentence 627	meu	DET	O
Sentence 627	ver	VERB	O
Sentence 627	o	DET	O
Sentence 627	filme	NOUN	O
Sentence 627	A	ADP	O
Sentence 627	CABANA	PROPN	O
Sentence 627	não	ADV	O
Sentence 627	e	CCONJ	O
Sentence 627	só	ADV	O
Sentence 627	bom	ADV	O
Sentence 627	ele	PRON	O
Sentence 627	é	VERB	O
Sentence 627	...	PUNCT	O
Sentence 627	https://t.co/YIxxFbFgsG	NOUN	O
Sentence 628	@RakeliCosta	PROPN	O
Sentence 628	Tu	PROPN	O
Sentence 628	que	PRON	O
Sentence 628	é	VERB	O
Sentence 628	sem	ADP	O
Sentence 628	graça	NOUN	O
Sentence 629	Júlio	PROPN	B-person
Sentence 629	é	VERB	O
Sentence 629	o	DET	O
Sentence 629	pior	ADJ	O
Sentence 629	padrinho	NOUN	O
Sentence 629	de	ADP	O
Sentence 629	gente	NOUN	O
Sentence 629	viciada	VERB	O
Sentence 629	.	PUNCT	O
Sentence 629	Quando	ADV	O
Sentence 629	eu	PRON	O
Sentence 629	preciso	VERB	O
Sentence 629	d	ADP	O
Sentence 629	ele	PRON	O
Sentence 629	pra	ADP	O
Sentence 629	não	ADV	O
Sentence 629	fazer	VERB	O
Sentence 629	merda	NOUN	O
Sentence 629	quedê	VERB	O
Sentence 629	ele	PRON	O
Sentence 629	?	PUNCT	O
Sentence 629	Se	SCONJ	O
Sentence 629	eu	PRON	O
Sentence 629	fosse	AUX	O
Sentence 629	viciada	VERB	O
Sentence 629	mesmo	ADV	O
Sentence 629	tava	VERB	O
Sentence 629	fudida	VERB	O
Sentence 630	@bellesfurtado	PROPN	O
Sentence 630	Ninguém	PROPN	O
Sentence 630	neguinha	PROPN	O
Sentence 630	,	PUNCT	O
Sentence 630	ninguém	PRON	O
Sentence 631	Gostei	VERB	O
Sentence 631	de	ADP	O
Sentence 631	um	DET	O
Sentence 631	vídeo	NOUN	O
Sentence 631	@YouTube	PROPN	O
Sentence 631	https://t.co/Ymx3s3epSa	PROPN	O
Sentence 631	Aquecendo	PROPN	O
Sentence 631	!	PUNCT	O
Sentence 631	!	PUNCT	O
Sentence 631	!	PUNCT	O
Sentence 631	!	PUNCT	O
Sentence 631	!	PUNCT	O
Sentence 631	!	PUNCT	O
Sentence 632	#	PROPN	O
Sentence 632	FrasesMally	PROPN	O
Sentence 632	Quando	ADV	O
Sentence 632	eu	PRON	O
Sentence 632	quiser	VERB	O
Sentence 632	voltar	VERB	O
Sentence 632	(	PUNCT	O
Sentence 632	namorar)com	VERB	O
Sentence 632	ele	PRON	O
Sentence 632	eu	PRON	O
Sentence 632	volto	VERB	O
Sentence 632	(	PUNCT	O
Sentence 632	Araújo	PROPN	B-person
Sentence 632	Emilly	PROPN	I-person
Sentence 632	)	PUNCT	O
Sentence 633	@vitohlemos	VERB	O
Sentence 633	Safado	PROPN	O
Sentence 633	,	PUNCT	O
Sentence 633	vingativo	PROPN	O
Sentence 633	,	PUNCT	O
Sentence 633	rancoroso	PROPN	O
Sentence 633	,	PUNCT	O
Sentence 633	tarado	VERB	O
Sentence 633	.	PUNCT	O
Sentence 633	Agora	ADV	O
Sentence 633	pode	AUX	O
Sentence 633	botar	VERB	O
Sentence 633	culpa	NOUN	O
Sentence 633	a	DET	O
Sentence 633	vontade	NOUN	O
Sentence 634	De	ADP	O
Sentence 634	vdd	DET	O
Sentence 634	😍	PROPN	O
Sentence 634	😍	PROPN	O
Sentence 634	😍	VERB	O
Sentence 634	Vários	DET	O
Sentence 634	bailes	NOUN	B-location
Sentence 634	da	ADP	I-location
Sentence 634	Gaiola	PROPN	I-location
Sentence 634	e	CCONJ	O
Sentence 634	não	ADV	O
Sentence 634	vejo	VERB	O
Sentence 634	o	DET	O
Sentence 634	@renanreliquia	NOUN	O
Sentence 634	.	PUNCT	O
Sentence 634	Pq	VERB	O
Sentence 634	será	VERB	O
Sentence 634	?	PUNCT	O
Sentence 634	Ah	INTJ	O
Sentence 634	pq	PROPN	O
Sentence 634	ai	PROPN	O
Sentence 634	to	PROPN	O
Sentence 634	loucona	VERB	O
Sentence 634	kk	PROPN	O
Sentence 634	https://t.co/B4SrP6LtG5	PROPN	O
Sentence 635	Cheguei	PROPN	O
Sentence 635	do	NUM	O
Sentence 635	trabalho	NOUN	O
Sentence 635	cai	VERB	O
Sentence 635	morta	ADJ	O
Sentence 635	,	PUNCT	O
Sentence 635	acordei	VERB	O
Sentence 635	20h	PROPN	O
Sentence 635	e	CCONJ	O
Sentence 635	agora	ADV	O
Sentence 635	não	ADV	O
Sentence 635	tô	ADP	O
Sentence 635	c	ADJ	O
Sentence 635	sono	ADJ	O
Sentence 635	😒	PROPN	O
Sentence 635	porque	SCONJ	O
Sentence 635	eu	PRON	O
Sentence 635	sou	VERB	O
Sentence 635	assim	ADV	O
Sentence 635	?	PUNCT	O
Sentence 636	@Vanessa47272597	PUNCT	O
Sentence 636	@21Kellycddo	PROPN	O
Sentence 636	@LizalizLisboa	PROPN	O
Sentence 636	@Marcos46750426	PUNCT	O
Sentence 636	@Viviplena	PROPN	O
Sentence 636	@bbb	PROPN	O
Sentence 636	Miga	PROPN	O
Sentence 636	o	DET	O
Sentence 636	nosso	DET	O
Sentence 636	deu	VERB	O
Sentence 636	quase	ADV	O
Sentence 636	12	NUM	O
Sentence 636	milhões	SYM	O
Sentence 637	Hoje	ADV	O
Sentence 637	eu	PRON	O
Sentence 637	te	PRON	O
Sentence 637	amohhhh	VERB	O
Sentence 637	...	PUNCT	O
Sentence 637	🎶	PROPN	O
Sentence 637	❤	PROPN	O
Sentence 637	😍	VERB	O
Sentence 638	@bateuaondaforte	PROPN	O
Sentence 638	Vish	PROPN	O
Sentence 638	.	PUNCT	O
Sentence 638	Esses	DET	O
Sentence 638	psic	SYM	O
Sentence 638	de	ADP	O
Sentence 638	programa	NOUN	O
Sentence 638	estilo	NOUN	O
Sentence 638	casos	PROPN	O
Sentence 638	de	ADP	O
Sentence 638	familia	NOUN	O
Sentence 638	são	AUX	O
Sentence 638	bem	ADV	O
Sentence 638	criticados	VERB	O
Sentence 638	no	ADP	O
Sentence 638	meio	NOUN	O
Sentence 638	.	PUNCT	O
Sentence 639	Meu	DET	O
Sentence 639	planejamento	NOUN	O
Sentence 639	é	VERB	O
Sentence 639	:	PUNCT	O
Sentence 639	sempre	ADV	O
Sentence 639	fazer	VERB	O
Sentence 639	o	DET	O
Sentence 639	máximo	NOUN	O
Sentence 639	de	ADP	O
Sentence 639	coisas	NOUN	O
Sentence 639	durante	ADP	O
Sentence 639	a	DET	O
Sentence 639	semana	NOUN	O
Sentence 639	,	PUNCT	O
Sentence 639	pra	ADP	O
Sentence 639	poder	AUX	O
Sentence 639	ter	VERB	O
Sentence 639	muito	DET	O
Sentence 639	tempo	NOUN	O
Sentence 639	ocioso	ADJ	O
Sentence 639	no	ADP	O
Sentence 639	final	NOUN	O
Sentence 639	de	ADP	O
Sentence 639	semana	NOUN	O
Sentence 640	olho	PROPN	O
Sentence 640	fei	PROPN	O
Sentence 640	da	ADP	O
Sentence 640	porra	NOUN	O
Sentence 640	https://t.co/Mnsy3NsagS	ADJ	O
Sentence 641	@rafaelaadriano	PROPN	O
Sentence 641	_	PROPN	O
Sentence 641	decepção	PROPN	O
Sentence 641	da	ADP	O
Sentence 641	família	NOUN	O
Sentence 642	Só	ADV	O
Sentence 642	faltava	VERB	O
Sentence 642	tu	PROPN	O
Sentence 642	.	PUNCT	O
Sentence 643	Goste	PROPN	O
Sentence 643	ou	PUNCT	O
Sentence 643	não	ADV	O
Sentence 643	de	ADP	O
Sentence 643	mim	PRON	O
Sentence 643	quero	VERB	O
Sentence 643	mais	ADV	O
Sentence 643	uma	NUM	O
Sentence 643	dose	NOUN	O
Sentence 644	não	ADV	O
Sentence 644	entendi	VERB	O
Sentence 644	a	DET	O
Sentence 644	polêmica	NOUN	O
Sentence 644	de	ADP	O
Sentence 644	comer	VERB	O
Sentence 644	macarrão	NOUN	O
Sentence 644	com	ADP	O
Sentence 644	feijão	NOUN	O
Sentence 644	🤔	PROPN	O
Sentence 645	confira	NOUN	O
Sentence 645	:	PUNCT	O
Sentence 645	https://t.co/XaNDjnJce3	PROPN	O
Sentence 646	#	PROPN	O
Sentence 646	NotíciasDoDia	PROPN	O
Sentence 646	Comissão	PROPN	O
Sentence 646	do	PROPN	O
Sentence 646	Senado	PROPN	O
Sentence 646	analisa	VERB	O
Sentence 646	proposta	NOUN	O
Sentence 646	que	PRON	O
Sentence 646	barra	VERB	O
Sentence 646	feriados	VERB	O
Sentence 646	entre	ADP	O
Sentence 646	terça	NOUN	O
Sentence 646	e	CCONJ	O
Sentence 646	sexta	NOUN	O
Sentence 646	-	PUNCT	O
Sentence 646	https://t.co/ZBWP57scu2	NOUN	O
Sentence 647	Precisava	VERB	O
Sentence 647	d	ADP	O
Sentence 647	isso	PRON	O
Sentence 647	troca	VERB	O
Sentence 647	umas	DET	O
Sentence 647	ideia	NOUN	O
Sentence 647	,	PUNCT	O
Sentence 647	fluir	VERB	O
Sentence 647	a	DET	O
Sentence 647	mente	NOUN	O
Sentence 647	agora	ADV	O
Sentence 647	ideia	VERB	O
Sentence 647	bolado	VERB	O
Sentence 647	tudo	PRON	O
Sentence 647	na	PROPN	O
Sentence 647	mente	NOUN	O
Sentence 647	coloca	VERB	O
Sentence 647	em	ADP	O
Sentence 647	ação	NOUN	O
Sentence 647	.	PUNCT	O
Sentence 648	Já	ADV	O
Sentence 648	estou	VERB	O
Sentence 648	com	ADP	O
Sentence 648	saudades	NOUN	O
Sentence 648	💔	PROPN	O
Sentence 648	https://t.co/aNlzEp3GZW	NOUN	O
Sentence 649	Melissa	PROPN	O
Sentence 649	por	ADP	O
Sentence 649	aqui	ADV	O
Sentence 649	..	PUNCT	O
Sentence 649	👌	PROPN	O
Sentence 649	👌	PROPN	O
Sentence 649	👌	PROPN	O
Sentence 649	👌	PROPN	O
Sentence 650	@laynecass	NOUN	O
Sentence 650	@Cemilees	PROPN	O
Sentence 650	Menina	PROPN	O
Sentence 650	fusca	ADJ	O
Sentence 650	eh	ADP	O
Sentence 650	o	DET	O
Sentence 650	meu	DET	O
Sentence 650	trauma	NOUN	O
Sentence 651	Tentação	NOUN	O
Sentence 651	pra	ADP	O
Sentence 651	ir	VERB	O
Sentence 651	n	ADP	O
Sentence 651	essa	DET	O
Sentence 651	enigma	NOUN	O
Sentence 651	agora	ADV	O
Sentence 652	Meu	DET	O
Sentence 652	erro	NOUN	O
Sentence 652	foi	VERB	O
Sentence 652	ter	AUX	O
Sentence 652	te	ADP	O
Sentence 652	dado	VERB	O
Sentence 652	moral	ADJ	O
Sentence 652	demais	ADV	O
Sentence 652	!	PUNCT	O
Sentence 653	Ñ	AUX	O
Sentence 653	sei	VERB	O
Sentence 653	pra	ADP	O
Sentence 653	q	DET	O
Sentence 653	acordei	NOUN	O
Sentence 653	essa	DET	O
Sentence 653	hora	NOUN	O
Sentence 653	👎	ADJ	O
Sentence 654	Veja	VERB	O
Sentence 654	os	DET	O
Sentence 654	usuários	SYM	O
Sentence 654	que	PRON	O
Sentence 654	acessaram	VERB	O
Sentence 654	seu	DET	O
Sentence 654	perfil	NOUN	O
Sentence 654	agora	ADV	O
Sentence 654	https://t.co/vdN8zPYp0D	ADJ	O
Sentence 655	@dorismac64	VERB	O
Sentence 655	@marlibastos3	PROPN	O
Sentence 655	Oi	PROPN	O
Sentence 655	Doris	PROPN	O
Sentence 655	...	PUNCT	O
Sentence 655	ñ	CCONJ	O
Sentence 655	esperava	VERB	O
Sentence 655	encontrá	NOUN	O
Sentence 655	-	PUNCT	O
Sentence 655	la	PRON	O
Sentence 655	aqui	ADV	O
Sentence 655	essa	DET	O
Sentence 655	hora	NOUN	O
Sentence 655	.	PUNCT	O
Sentence 655	Não	ADV	O
Sentence 655	consegui	VERB	O
Sentence 655	lhe	PRON	O
Sentence 655	desejar	VERB	O
Sentence 655	uma	DET	O
Sentence 655	Feliz	PROPN	O
Sentence 655	Pásco	PROPN	O
Sentence 655	…	PROPN	O
Sentence 655	https://t.co/lk84xSkex6	PROPN	O
Sentence 656	Que	SCONJ	O
Sentence 656	saudades	PROPN	O
Sentence 656	💔	PROPN	O
Sentence 656	💔	PROPN	O
Sentence 656	💔	PROPN	O
Sentence 656	https://t.co/0wSHls1BU0	PROPN	O
Sentence 657	Hoje	ADV	O
Sentence 657	eu	PRON	O
Sentence 657	carrego	VERB	O
Sentence 657	uma	DET	O
Sentence 657	chave	NOUN	O
Sentence 657	não	ADV	O
Sentence 657	há	VERB	O
Sentence 657	porta	NOUN	O
Sentence 657	para	ADP	O
Sentence 657	abrir	VERB	O
Sentence 657	O	X	O
Sentence 657	que	PRON	O
Sentence 657	adianta	VERB	O
Sentence 657	tanto	NOUN	O
Sentence 657	amor	NOUN	O
Sentence 657	se	SCONJ	O
Sentence 657	não	ADV	O
Sentence 657	nos	PRON	O
Sentence 657	permite	VERB	O
Sentence 657	cair	VERB	O
Sentence 657	?	PUNCT	O
Sentence 658	Vou	AUX	O
Sentence 658	marcar	VERB	O
Sentence 658	nutricionista	VERB	O
Sentence 658	pra	ADP	O
Sentence 658	mim	PRON	O
Sentence 658	e	CCONJ	O
Sentence 658	ir	AUX	O
Sentence 658	fazer	VERB	O
Sentence 658	avaliação	NOUN	O
Sentence 658	na	ADP	O
Sentence 658	academia	PROPN	O
Sentence 658	comecinho	ADJ	O
Sentence 658	de	ADP	O
Sentence 658	Maio	NOUN	O
Sentence 658	mesmo	DET	O
Sentence 659	@Aninhasousa0606	PUNCT	O
Sentence 659	@otariano	VERB	O
Sentence 659	Eu	PRON	O
Sentence 659	não	ADV	O
Sentence 659	ganhei	VERB	O
Sentence 659	7	NUM	O
Sentence 659	falei	PROPN	O
Sentence 659	brincando	PROPN	O
Sentence 659	kkkkk	PROPN	O
Sentence 660	Não	ADV	O
Sentence 660	Consigo	VERB	O
Sentence 660	Dormir	PROPN	O
Sentence 661	meu	DET	O
Sentence 661	dedo	NOUN	O
Sentence 661	tá	AUX	O
Sentence 661	doendo	VERB	O
Sentence 661	muito	ADV	O
Sentence 661	!	PUNCT	O
Sentence 661	!	PUNCT	O
Sentence 661	!	PUNCT	O
Sentence 661	!	PUNCT	O
Sentence 661	🆘	ADV	O
Sentence 662	@highwaytoh3ll	PROPN	O
Sentence 662	_	PROPN	O
Sentence 662	me	PRON	O
Sentence 662	chama	VERB	O
Sentence 662	me	PRON	O
Sentence 662	chama	PROPN	O
Sentence 662	vamo	ADV	O
Sentence 662	faze	VERB	O
Sentence 662	uma	DET	O
Sentence 662	curtida	NOUN	O
Sentence 662	com	ADP	O
Sentence 662	muita	DET	O
Sentence 662	cachaça	NOUN	O
Sentence 663	Se	SCONJ	O
Sentence 663	sentir	VERB	O
Sentence 663	sozinha	PROPN	O
Sentence 663	é	VERB	O
Sentence 663	a	DET	O
Sentence 663	pior	ADJ	O
Sentence 663	merda	NOUN	O
Sentence 664	@milong4	PROPN	O
Sentence 664	AAAAAAAAAAAAA	PROPN	O
Sentence 664	,	PUNCT	O
Sentence 664	implicando	VERB	O
Sentence 664	que	SCONJ	O
Sentence 664	as	DET	O
Sentence 664	pessoas	NOUN	O
Sentence 664	não	ADV	O
Sentence 664	optem	VERB	O
Sentence 664	por	ADP	O
Sentence 664	momentos	NOUN	O
Sentence 664	de	ADP	O
Sentence 664	imersão	NOUN	O
Sentence 664	fora	ADV	O
Sentence 664	da	ADJ	O
Sentence 664	realidade	NOUN	O
Sentence 664	desde	ADP	O
Sentence 664	que	SCONJ	O
Sentence 664	o	DET	O
Sentence 664	mundo	NOUN	O
Sentence 664	é	VERB	O
Sentence 664	mundo	NOUN	O
Sentence 664	,	PUNCT	O
Sentence 664	néan	PROPN	O
Sentence 665	alguem	VERB	O
Sentence 665	quer	VERB	O
Sentence 665	vir	VERB	O
Sentence 665	lol	NOUN	O
Sentence 665	?	PUNCT	O
Sentence 666	nina	PROPN	O
Sentence 666	vai	AUX	O
Sentence 666	se	PRON	O
Sentence 666	controlar	VERB	O
Sentence 666	d	ADP	O
Sentence 666	essa	DET	O
Sentence 666	vez	NOUN	O
Sentence 666	uhum	PROPN	O
Sentence 666	vai	VERB	O
Sentence 666	.......	ADP	O
Sentence 667	@OjjOPC	ADV	O
Sentence 667	eu	PRON	O
Sentence 667	vou	AUX	O
Sentence 667	ficar	VERB	O
Sentence 667	esfregando	VERB	O
Sentence 667	o	DET	O
Sentence 667	mamilo	NOUN	O
Sentence 667	aqui	ADV	O
Sentence 667	relaxa	NOUN	O
Sentence 667	man	ADP	O
Sentence 667	só	ADV	O
Sentence 667	to	NOUN	O
Sentence 667	de	ADP	O
Sentence 667	zoas	NOUN	O
Sentence 668	Sant	PROPN	O
Sentence 668	é	VERB	O
Sentence 668	um	DET	O
Sentence 668	Deus	PROPN	O
Sentence 668	💘	PROPN	O
Sentence 669	Dormir	PROPN	O
Sentence 669	é	VERB	O
Sentence 669	tão	ADV	O
Sentence 669	bom	ADJ	O
Sentence 669	que	SCONJ	O
Sentence 669	eu	PRON	O
Sentence 669	nem	ADV	O
Sentence 669	sei	VERB	O
Sentence 669	porque	SCONJ	O
Sentence 669	não	ADV	O
Sentence 669	fui	VERB	O
Sentence 669	ainda	ADV	O
Sentence 670	Gostei	VERB	O
Sentence 670	de	ADP	O
Sentence 670	um	DET	O
Sentence 670	vídeo	NOUN	O
Sentence 670	@YouTube	PROPN	O
Sentence 670	https://t.co/2Vl7uv8JaV	PROPN	O
Sentence 670	Da	PROPN	O
Sentence 670	Cobra	PROPN	O
Sentence 670	Na	PROPN	O
Sentence 670	Lan	PROPN	O
Sentence 670	House	PROPN	O
Sentence 670	Ao	ADP	O
Sentence 670	Som	PROPN	O
Sentence 670	De	ADP	O
Sentence 670	Sweet	PROPN	O
Sentence 670	Dreams	PROPN	O
Sentence 671	@Tatocm	PROPN	O
Sentence 671	Tato	PROPN	O
Sentence 671	,	PUNCT	O
Sentence 671	o	DET	O
Sentence 671	despreparo	PROPN	O
Sentence 671	é	VERB	O
Sentence 671	imenso	ADJ	O
Sentence 671	,	PUNCT	O
Sentence 671	tanto	NOUN	O
Sentence 671	dá	VERB	O
Sentence 671	segurança	NOUN	O
Sentence 671	,	PUNCT	O
Sentence 671	como	NOUN	O
Sentence 671	do	ADV	O
Sentence 671	consumidor	NOUN	O
Sentence 671	.	PUNCT	O
Sentence 672	@fckuqueen	NOUN	O
Sentence 672	melhor	ADV	O
Sentence 673	vi	VERB	O
Sentence 673	uma	DET	O
Sentence 673	foto	NOUN	O
Sentence 673	sua	DET	O
Sentence 673	com	ADP	O
Sentence 673	aquela	DET	O
Sentence 673	roupa	NOUN	O
Sentence 673	mas	CCONJ	O
Sentence 673	parecia	VERB	O
Sentence 673	que	SCONJ	O
Sentence 673	faltava	VERB	O
Sentence 673	alguma	DET	O
Sentence 673	coisa	NOUN	O
Sentence 674	russao	PROPN	O
Sentence 674	n	PROPN	O
Sentence 674	fez	VERB	O
Sentence 674	isso	PRON	O
Sentence 675	To	VERB	O
Sentence 675	com	ADP	O
Sentence 675	uma	DET	O
Sentence 675	puta	NOUN	O
Sentence 675	fome	ADJ	O
Sentence 676	Queria	VERB	O
Sentence 676	umas	DET	O
Sentence 676	perguntinhas	NOUN	O
Sentence 676	no	PUNCT	O
Sentence 676	curious	PROPN	O
Sentence 677	@JotaRemiggio	NOUN	O
Sentence 677	@juhh_liiana	PROPN	O
Sentence 677	Hahahahahaha	PROPN	O
Sentence 677	as	DET	O
Sentence 677	vezes	NOUN	O
Sentence 677	só	ADV	O
Sentence 678	Embalagem	NOUN	O
Sentence 678	a	ADP	O
Sentence 678	vácuo	NOUN	O
Sentence 678	é	VERB	O
Sentence 678	tão	ADV	O
Sentence 678	maneiro	NOUN	O
Sentence 679	Que	SCONJ	O
Sentence 679	grt	PROPN	O
Sentence 679	fdp	VERB	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	😂	PROPN	O
Sentence 679	https://t.co/xW9T1Ay1gK	PROPN	O
Sentence 680	seu	DET	O
Sentence 680	perfil	NOUN	O
Sentence 680	foi	AUX	O
Sentence 680	visto	VERB	O
Sentence 680	por	ADP	O
Sentence 680	2	NUM	O
Sentence 680	pessoas	NOUN	O
Sentence 680	na	ADP	O
Sentence 680	última	ADJ	O
Sentence 680	hora	NOUN	O
Sentence 680	https://t.co/C8mCJMQ4ip	ADJ	O
Sentence 681	@GaaAndrad	PROPN	O
Sentence 681	Não	ADV	O
Sentence 681	é	VERB	O
Sentence 681	,	PUNCT	O
Sentence 681	confundi	VERB	O
Sentence 681	.	PUNCT	O
Sentence 682	#	PROPN	O
Sentence 682	SanatórioGeral	PROPN	O
Sentence 682	Sabe	PROPN	O
Sentence 682	q	CCONJ	O
Sentence 682	ainda	ADV	O
Sentence 682	há	VERB	O
Sentence 682	RETARDADOS	PROPN	O
Sentence 682	-	PUNCT	O
Sentence 682	MENTAIS	PROPN	O
Sentence 682	q	PROPN	O
Sentence 682	acreditam	VERB	O
Sentence 682	nas	DET	O
Sentence 682	bravatas	NOUN	O
Sentence 682	vomitadas	VERB	O
Sentence 682	p	ADP	O
Sentence 682	ABUTRES	PROPN	O
Sentence 682	do	NUM	O
Sentence 682	#	PROPN	O
Sentence 682	PTquadrilha13	VERB	O
Sentence 682	.	PUNCT	O
Sentence 682	https://t.co/Ua6AgygX9f	NOUN	O
Sentence 683	Qual	PRON	O
Sentence 683	sua	DET	O
Sentence 683	idade	NOUN	O
Sentence 683	?	PUNCT	O
Sentence 683	19	NUM	O
Sentence 684	Assim	ADV	O
Sentence 684	tu	VERB	O
Sentence 684	me	PRON	O
Sentence 684	quebra	VERB	O
Sentence 684	meu	DET	O
Sentence 684	querido	VERB	O
Sentence 685	Deus	PROPN	O
Sentence 685	me	PRON	O
Sentence 685	manda	VERB	O
Sentence 685	sono	ADJ	O
Sentence 686	Nunca	ADV	O
Sentence 686	é	VERB	O
Sentence 686	tão	ADV	O
Sentence 686	fácil	ADJ	O
