tweet_id	mensagem
|TWEET_ID|: 854328648115134464	|MENSAGEM|: A galera pega meu celular e vem se declarar no meu tt kkkkkkkkkk
|TWEET_ID|: 854328648442228736	|MENSAGEM|: Os reinos do mundo vieram a ser do nosso Jesus Cristo, e ele reinara para todo sempre
|TWEET_ID|: 854328649079803904	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854328649180479490	|MENSAGEM|: 2017 e a galera ainda acha que nota em metacritic é requisito pro album ganhar grammy
|TWEET_ID|: 854328649193070598	|MENSAGEM|: bota o sagaz no on
|TWEET_ID|: 854328649658576896	|MENSAGEM|: Que dor de ouvido do crl 😡
|TWEET_ID|: 854328649947983872	|MENSAGEM|: I'm at Academia Corpo e Forma in Natal, RN w/ @itinhonatal @jeancarloftx @janinhasales16 https://t.co/nIoXSQi58V https://t.co/YGv37c5Myy
|TWEET_ID|: 854328650631708672	|MENSAGEM|: essas pessoas acabaram de visualizar seu perfil https://t.co/CEyRckNQYq
|TWEET_ID|: 854328651348942848	|MENSAGEM|: @goddam_music @igrow_42 Valeu mano! Fico feliz que tenha curtido
|TWEET_ID|: 854328651965485057	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854328651978088448	|MENSAGEM|: Veio na casa do seu namorado e acordando o menino
|TWEET_ID|: 854328652498120704	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854328652653309952	|MENSAGEM|: Tem certas coisas que é  melhor ver e ouvir do que ser cega e surda
|TWEET_ID|: 854328653953585152	|MENSAGEM|: @vickMacedo17 Kkkkkkk, eles me aturam a 10 anos, já.
|TWEET_ID|: 854328654385602560	|MENSAGEM|: Livros de Corte e Costura p/ baixar Grátis -... https://t.co/sDXDbxAAsa
|TWEET_ID|: 854328654486274048	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854328655308361728	|MENSAGEM|: Beija e MARAVILHOSO, mas bolo se cenoura com cobertura de chocolate e outro nível bb https://t.co/77M7mVwQxM
|TWEET_ID|: 854328655534854144	|MENSAGEM|: Eu já disse que maio tem trocentos presentes pra comprar?
|TWEET_ID|: 854328655618637824	|MENSAGEM|: @giancarlozero Pouco dinheiro e trabalho sossegado. Porque vc ganha experiência, cresce e vira muito dinheiro e trabalho sossegado. :)
|TWEET_ID|: 854328656130433024	|MENSAGEM|: Quando me empolgo com as músicas: https://t.co/F926rff5Wh
|TWEET_ID|: 854328656302415872	|MENSAGEM|: @eitamuriloo Nunca um username fez tanto sentido
|TWEET_ID|: 854328656616988672	|MENSAGEM|: @fifthcmilizer Oq aconteceu?
|TWEET_ID|: 854328656776364032	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854328657258655744	|MENSAGEM|: Foi ridículo
|TWEET_ID|: 854328657313222656	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344007534727168	|MENSAGEM|: NÓS TAMO ZICADO GALERA, DESSE JEITO VAI SER FODA SE CLASSIFICAR...
|TWEET_ID|: 854344007576637441	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344008042196993	|MENSAGEM|: dormi no começo do 13º, mas hoje sigo firme e acabo https://t.co/ewYd1dvN9K
|TWEET_ID|: 854344008486793216	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344008965001216	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344009048870912	|MENSAGEM|: Estou tão cansada que estou me sentindo mal
|TWEET_ID|: 854344009644482564	|MENSAGEM|: #NotíciasDoDia
Ator de Game of Thrones tem papel confirmado em Liga da Justiça - https://t.co/X12N3M59K1 https://t.co/VRYve4f2AA
|TWEET_ID|: 854344009732456448	|MENSAGEM|: Vou tirar um cochilo pq eu mereço
|TWEET_ID|: 854344009799675904	|MENSAGEM|: @cooelhosa Quinta véspera de feriado ele vai bingar. Sexta também! Kk
|TWEET_ID|: 854344010281910272	|MENSAGEM|: eu não posso passar muito tempo olhando pra algum momento ou pessoa e pensando q ja aciona uma puta crise de ansiedade vai se fuder
|TWEET_ID|: 854344010349019137	|MENSAGEM|: @poxaadih @Peqninazinha Gabriela fez isso
|TWEET_ID|: 854344010420412417	|MENSAGEM|: Cross é um otário também, não conta nada pra Eva. 😤
|TWEET_ID|: 854344010835648513	|MENSAGEM|: Vem sexta feira, vemmmm
|TWEET_ID|: 854344011007524869	|MENSAGEM|: O B S E R V A N D O
|TWEET_ID|: 854344011171102723	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344011355742213	|MENSAGEM|: @Mrbuffay Te assusta? https://t.co/ugPwmXv0oZ
|TWEET_ID|: 854344011670310912	|MENSAGEM|: "você curte tudo meu, tá me stalkeando?"
Gente, eu sigo umas 80 pessoas só, tudo q vcs botarem vai aparecer na minha tl! Aparece até 2 vezes
|TWEET_ID|: 854344011678482436	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344011687092224	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344012395933697	|MENSAGEM|: @RenovaMidia Super verdade! Falou tudo!
|TWEET_ID|: 854344012760842241	|MENSAGEM|: @_lacqua Meu problema com gente assim é menos a pãodurice e mais não assumir responsabilidade sobre como prioriza os próprios gastos.
|TWEET_ID|: 854344013465432064	|MENSAGEM|: seu perfil foi visto por 5 pessoas nas últimas 4 horas https://t.co/h0FUtSOIKV
|TWEET_ID|: 854344013599698944	|MENSAGEM|: Vamos fechar agora
|TWEET_ID|: 854344013931053059	|MENSAGEM|: @milenarocha013 kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk' sai imunda
|TWEET_ID|: 854344014841094145	|MENSAGEM|: E aí?
Vem fazer teatro com a gente
O melhor curso de teatro espera vc
CURSO DE TEATRO é no LALA!
Inf 41 32324499 ap… https://t.co/Aho04kPOXG
|TWEET_ID|: 854344015034146816	|MENSAGEM|: Cade o planejamento? cade a promessa de campanha? @pauloguerra100 estelionato eleitoral o nome disso https://t.co/25l6K14Rh9
|TWEET_ID|: 854344015461928961	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344015495475201	|MENSAGEM|: Netflix anunciou nova temporada de House of Cards.
Estreia em Maio, dia 30. https://t.co/sj3GfybRHD
|TWEET_ID|: 854344017160675328	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854344017332633601	|MENSAGEM|: @letspass0s E aí ele subiu uma cadeira e o menino que estava entre a gnt saiu depois de Luciano
|TWEET_ID|: 854344018091814912	|MENSAGEM|: ouvir charlie brown as vezes é o melhor remédio
|TWEET_ID|: 854344018641260545	|MENSAGEM|: @PTnaCamara @LulapeloBrasil @ptbrasil @revistaforum @redebrasilatual @requiaopmdb @PTnoSenado @brasil247 Cercear de… https://t.co/9jEdNiSXZT
|TWEET_ID|: 854357450283245569	|MENSAGEM|: To em cachoeirinha
|TWEET_ID|: 854357450606161921	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357450765606916	|MENSAGEM|: afasta, Senhor. afasta.
|TWEET_ID|: 854357450820116482	|MENSAGEM|: @rebecamacedov08 Logo você?
|TWEET_ID|: 854357451210203137	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357451717660672	|MENSAGEM|: vou chegar só no segundo tempo
|TWEET_ID|: 854357451902263298	|MENSAGEM|: A mãe de vocês também falam que tá chegando a hora dela?
|TWEET_ID|: 854357452069982208	|MENSAGEM|: Que dor na nuca
|TWEET_ID|: 854357452095205376	|MENSAGEM|: @LeoKitsune É SÓ TROCAR
|TWEET_ID|: 854357452392980480	|MENSAGEM|: Só quero paz na minha vida ✌👐
|TWEET_ID|: 854357452489347072	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357452682407941	|MENSAGEM|: Não trago chocolate pra não comer todos os dias, mesmo tendo em casa. Mas aí chego aqui e fico com muita vontade. =&lt; Mim salva.
|TWEET_ID|: 854357452690776065	|MENSAGEM|: Chama na dm
|TWEET_ID|: 854357452892106753	|MENSAGEM|: n to entendendo mais nada k
|TWEET_ID|: 854357453080756224	|MENSAGEM|: @andyedarling Oi linda, viu troll hunters hahahah
|TWEET_ID|: 854357453114400769	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357453152149508	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357453156175873	|MENSAGEM|: @carloscereto aliás, Fabio C. Tem futuro no timão ?!?
|TWEET_ID|: 854357453185667073	|MENSAGEM|: Rã do Rio 2
|TWEET_ID|: 854357453227663360	|MENSAGEM|: @zekaavila tem que dale mesmo, mas vê se aparece amanhã lá
|TWEET_ID|: 854357453340905472	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357453399523328	|MENSAGEM|: O Vinícius e muito burro mano
|TWEET_ID|: 854357453479317505	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357453672206336	|MENSAGEM|: Vou vê se semana que vem encomendo umas blusas
|TWEET_ID|: 854357453990907908	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357454355931137	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357454729228291	|MENSAGEM|: Eu implico muito com o Floquinho, tadinho
|TWEET_ID|: 854357454922055680	|MENSAGEM|: Sei nem da existência desse ser
|TWEET_ID|: 854357454938931200	|MENSAGEM|: @MetalXR amém
|TWEET_ID|: 854357455303843841	|MENSAGEM|: Eu odeio pensar em você
|TWEET_ID|: 854357455727448065	|MENSAGEM|: queria praia
|TWEET_ID|: 854357456163569667	|MENSAGEM|: queria poder ficar dormindo a tarde toda
|TWEET_ID|: 854357456180441088	|MENSAGEM|: I'm at @McDonalds_br in Gravataí, RS w/ @lucas_carazzo https://t.co/dfNV64FgAO
|TWEET_ID|: 854357456259923968	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357456323047424	|MENSAGEM|: Volte a sonhar 
Deus ainda realiza sonhos 🎵
|TWEET_ID|: 854357456675381249	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854357457480679424	|MENSAGEM|: Como não sentir né ? https://t.co/SVKfmV69bT
|TWEET_ID|: 854357457598111745	|MENSAGEM|: Já já ao vivo sobre #H1N1 em https://t.co/cjAk9T9Thz
|TWEET_ID|: 854357458080473092	|MENSAGEM|: Odeio tanto estudar....
|TWEET_ID|: 854357458453762048	|MENSAGEM|: Vim em casa almoçar na 300 do pedreiro , mais tempo pra descansar
|TWEET_ID|: 854357458621530112	|MENSAGEM|: Quem autorizou Samuel Venâncio cobrar presença da Torcida?????
ele e Setorista do Cruzeiro #SoIsso
|TWEET_ID|: 854357459045167105	|MENSAGEM|: @melcsmrk na mãe?
|TWEET_ID|: 854370891010068480	|MENSAGEM|: Estou mtt sentimental cara , uo que treva 😏
|TWEET_ID|: 854370891043569665	|MENSAGEM|: O novo ''crush'' da Nina Dobrev ; Orlando Bloom &lt;3 

Aprovaram o gato ? (y) 

~I.Salvatore~ https://t.co/9VP0MtcVys
|TWEET_ID|: 854370891194675202	|MENSAGEM|: que tal fazer minha rola no teu cu idiota  -1 inscrito youtuber quando ta sem conteudo e foda https://t.co/6sBrzh2e4q via @YouTube
|TWEET_ID|: 854370891286929408	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370891513384961	|MENSAGEM|: Esse tempinho chove e não molha só serve p mim ficar doente
|TWEET_ID|: 854370891911897088	|MENSAGEM|: Tenho muito medo que não de certo dessa vez
|TWEET_ID|: 854370891916075008	|MENSAGEM|: preciso de emprego
|TWEET_ID|: 854370892012539905	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370892545183745	|MENSAGEM|: Eu acho que vou na cidade agora,preciso me destrair 😔
|TWEET_ID|: 854370892738121728	|MENSAGEM|: Kelvyn: Azul
Biela ✨💕: Azul:Algo que sempre quis me falar 
Kelvyn: Você mora muito mal kkkkkk
Biela ✨💕: Vc já me fala isso caralho 😂😂😂
|TWEET_ID|: 854370892994031620	|MENSAGEM|: @bieberfollowBRA Estou
|TWEET_ID|: 854370893186859008	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370893480505346	|MENSAGEM|: Bom dia de hoje rapaziadinha desse site 🔥
|TWEET_ID|: 854370893669249024	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370893702852608	|MENSAGEM|: seu perfil foi visto por 6 pessoas nas últimas 2 horas https://t.co/dxbjZzUdyB
|TWEET_ID|: 854370893866213376	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370894663364608	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370894722068480	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370895405740032	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370895497920512	|MENSAGEM|: Às vezes posso jurar que faço parte de um exército de um soldado só.
|TWEET_ID|: 854370896420765696	|MENSAGEM|: @guilhermemazui @kellymatos Se a mulher tiver filhos ou adotar eu concordo @DepArthurMaia . Se nao é injusto. Daqui… https://t.co/9QVQlMe7Jd
|TWEET_ID|: 854370896500457472	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854370896609464321	|MENSAGEM|: @angelicadf Quer quanto? Aproveita que não gastei
|TWEET_ID|: 854370896978616320	|MENSAGEM|: Os menino é ruim
|TWEET_ID|: 854370897095950337	|MENSAGEM|: @cabrerayas_ Jkkkkkk nem tenho amigos lá
|TWEET_ID|: 854370897368625154	|MENSAGEM|: @_anaclarafr A torcida do são paulo é modinha. Ano passado eu fui no crássico pra ver o corinthians tomar 2 do palm… https://t.co/TyXLX1fuug
|TWEET_ID|: 854370897423212545	|MENSAGEM|: @lewy_official confio ... faz uns 2 gols hoje, e fechou
|TWEET_ID|: 854370898605993984	|MENSAGEM|: Que fome
|TWEET_ID|: 854370898874429440	|MENSAGEM|: Além de você ser muito fofa, eu acho você elegante d+
|TWEET_ID|: 854370898933149697	|MENSAGEM|: #MeRevoltoQuando ficam gritando comigo!!!
|TWEET_ID|: 854370899511971840	|MENSAGEM|: Meu óculos fica pronto sábado, não tô preparada pra começar a usar 😓😓
|TWEET_ID|: 854382410301140992	|MENSAGEM|: Sou braba rapaz kkkk
|TWEET_ID|: 854382410598842369	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382410728968192	|MENSAGEM|: Não quero esperar, QUERO ASSISTIR HOJEEEEEEEEEEE
|TWEET_ID|: 854382411081285632	|MENSAGEM|: Tchau e bença amooorrrrr
|TWEET_ID|: 854382411538243584	|MENSAGEM|: Adicionei um vídeo a uma playlist @YouTube https://t.co/SVAYiw3x12 Overwatch #38
|TWEET_ID|: 854382412226330624	|MENSAGEM|: [18/4 14:06] : Larissa , você era Linda.mas agora você está mais linda ainda.
[18/4 14:09] : Você me deixa maluco , voc está mt GOSTOSA😈😛
|TWEET_ID|: 854382412486279169	|MENSAGEM|: Curte curte https://t.co/DjNG0nWoz1
|TWEET_ID|: 854382412863860736	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382412947759104	|MENSAGEM|: inventou o shannaro https://t.co/fIibgWljzy
|TWEET_ID|: 854382413731856384	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/fnx4OZicHM Zóio, Mutilação e MOSCAS!
|TWEET_ID|: 854382413786619909	|MENSAGEM|: @pontesbeatriiz @evanescence @BoyceAvenue Boyce Avenue vem só em junho, ainda dá tempo de juntar uma graninha :)
|TWEET_ID|: 854382413908148228	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382414004719618	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382414461898753	|MENSAGEM|: Quando eu editava Video Conhecia Vários DJ E MC Palha Que Hoje Em Dia Ta Na Mídia Faço Nem Questão De Fala 😂😂
|TWEET_ID|: 854382414902198272	|MENSAGEM|: faz tempo que minha fase passou
|TWEET_ID|: 854382415430725632	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382415447556096	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382415468482562	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382416076603393	|MENSAGEM|: Ninguém pra ir a praia comigo
|TWEET_ID|: 854382416324173828	|MENSAGEM|: Boa tarde
|TWEET_ID|: 854382417523736581	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382417611763712	|MENSAGEM|: Kaka é lindona ❤
|TWEET_ID|: 854382417771188224	|MENSAGEM|: @dreamerdani @aboutloveanitta Queria estar fazendo companhia a ela
|TWEET_ID|: 854382417909608450	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854382419159527424	|MENSAGEM|: Vou perder o jogo Real hoje :/
|TWEET_ID|: 854382419620880385	|MENSAGEM|: Veja os usuários que acessaram seu perfil agora https://t.co/zvzoEmv3hF
|TWEET_ID|: 854382419964776449	|MENSAGEM|: nem fone eu tenho k https://t.co/RC3nr6NtWd
|TWEET_ID|: 854397770551185408	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397772128235522	|MENSAGEM|: Isso me lembra tanto o Gus kkkkkk pqppp q sdds https://t.co/vmWiksh8rd
|TWEET_ID|: 854397772950151168	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/Qx0RmhhnCn Making Excuses for Bad Things - Lyle McDouchebag
|TWEET_ID|: 854397773025771520	|MENSAGEM|: Num país onde, por dados oficiais, a violência contra mulheres, negros e LGBTs crescem há 10 anos é obrigação falar de gênero nas escolas!
|TWEET_ID|: 854397773155905537	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397773386575872	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397773499826177	|MENSAGEM|: Bayern vai jogar de branco
|TWEET_ID|: 854397773797617666	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397774103797761	|MENSAGEM|: Dai a pessoa aparece aki em casa querendo ver como é fumar narguile,gasto minha tão querida love66,
3 carvão para pessoa dar 2 tragada..😒😒😒
|TWEET_ID|: 854397774372253704	|MENSAGEM|: Cara deu até um arrepio, como elas ficaram lindas ❤ #PrettyLittleLiars https://t.co/xPX3spTIn5
|TWEET_ID|: 854397774477086721	|MENSAGEM|: só esse jogão daqui a pouco
|TWEET_ID|: 854397774502256640	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397774909059072	|MENSAGEM|: Bairros Jardim Nova Ipanema e Europa começam a receber obras de pavimentação e calçamento #pmpvsp… https://t.co/ztIkHdtEHm
|TWEET_ID|: 854397775169114113	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397775840243712	|MENSAGEM|: Já quer embrazar
|TWEET_ID|: 854397775877988353	|MENSAGEM|: Vamo Bayern querido
|TWEET_ID|: 854397776171597825	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397776393887744	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397776649650177	|MENSAGEM|: @ricardo_amado98 Para você que se juntou ao MST para reivindicar uma coisa que nunca teve beijo bonito.... fagner Júnior
|TWEET_ID|: 854397776733536257	|MENSAGEM|: Para conhecimento!! https://t.co/hbROr5G4vq
|TWEET_ID|: 854397777442459649	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397777866092546	|MENSAGEM|: Como eu amo ficar sozinha em casa
|TWEET_ID|: 854397777895403520	|MENSAGEM|: opa mais uma caixa de bombom hihi
|TWEET_ID|: 854397777979346944	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397778495197184	|MENSAGEM|: Se eu estou de pé até hoje e porque Deus tem me sustentando por que n aguentaria ..
|TWEET_ID|: 854397778558152704	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397779568930816	|MENSAGEM|: @TaySilva333 @PedroLds3 @LuhConca @carolcrvg7 @RayDamaceno04 ñ tem nenhum diferença kkkkk
|TWEET_ID|: 854397779879247872	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/3NMvUSe0yG: 9302 - Sem Condomínio - Pronto para morar - Pq. das Nações
|TWEET_ID|: 854397780076498944	|MENSAGEM|: #liganoge entre Real x Bayern vou de Bayern 👊
|TWEET_ID|: 854397780122632192	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854397780198141953	|MENSAGEM|: pessimo dia pra estar viva
|TWEET_ID|: 854397780386828289	|MENSAGEM|: Cada dia um sofrimento diferente pra subir o morro de casa
|TWEET_ID|: 854413136916615169	|MENSAGEM|: aaaai caraaaamba
|TWEET_ID|: 854413136983711746	|MENSAGEM|: Tá tendo jogão! #HalaMadrid https://t.co/cC2TGMBvmP
|TWEET_ID|: 854413137054924801	|MENSAGEM|: Tenho que passar meu terno para amanhã ainda... Te conto vida de morar sozinho não é nada fácil!
|TWEET_ID|: 854413137226993664	|MENSAGEM|: @jenniestanilho Mundo tá insano
|TWEET_ID|: 854413137277329409	|MENSAGEM|: Hahahahaha estamos de olho https://t.co/QcR0VaDEGQ
|TWEET_ID|: 854413137352830976	|MENSAGEM|: Irônico, não? As pessoas dizem que tem medo de te perder, mas elas mesmas que te jogam fora.
|TWEET_ID|: 854413137382166528	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854413138472706048	|MENSAGEM|: MEU DEUS QUE NERVOSO
|TWEET_ID|: 854413139034681346	|MENSAGEM|: Muito amor por essa música😍💜
https://t.co/9Ofu8w2Emh
|TWEET_ID|: 854413139160465408	|MENSAGEM|: @Braga_GN Bommmm, escuta o que eu te disse kkkkkk óbvio que vai da Real
|TWEET_ID|: 854413139194130433	|MENSAGEM|: @carinamelo @JotaInfo 30 anos depois o flamengo ainda errado quer discutir. Já deu. 87 é do Sport e ponto final.
|TWEET_ID|: 854430412638216193	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430413053362176	|MENSAGEM|: @sournois_ KKKKKKKK BAY tá lisoo
|TWEET_ID|: 854430413439336449	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430413518852096	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430413988790272	|MENSAGEM|: Uber Eats agora permite agendar entrega de pedidos em São Paulo https://t.co/1bavi7tBJR https://t.co/VpygBjZA0L
|TWEET_ID|: 854430414152359940	|MENSAGEM|: seu namorado tem sorte de ter uma namorado como voc... — Hum🤔🤔 https://t.co/04qo7wcskl
|TWEET_ID|: 854430414517284865	|MENSAGEM|: To temdo um passamento
|TWEET_ID|: 854430414559162368	|MENSAGEM|: @KaulitzMC Seta minha tag ULTIMATE no Fórum pls
|TWEET_ID|: 854430414609555456	|MENSAGEM|: E o pra sempre, sempre acaba 🎶🎶🎶
|TWEET_ID|: 854430415075123200	|MENSAGEM|: Ela ainda não se acostumou gente, ave maria
|TWEET_ID|: 854430415268048896	|MENSAGEM|: Como diz Galvão tem Cr7 tem Gool
|TWEET_ID|: 854430415838482433	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430415842684928	|MENSAGEM|: Este bonequinho parece Justin Bieber? 🤔

https://t.co/1djeTZXa7H
|TWEET_ID|: 854430415922266122	|MENSAGEM|: Ta ruim mais vai melhorar
|TWEET_ID|: 854430416392073216	|MENSAGEM|: Acho que vou voltar mais cansada para as aulas do que quando vim de férias
|TWEET_ID|: 854430416757035008	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430417004490752	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430417092579328	|MENSAGEM|: Hora de mudar essas fts né hehe
|TWEET_ID|: 854430417402961921	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430417549709313	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430417566539776	|MENSAGEM|: cadê o empate?
|TWEET_ID|: 854430417872723970	|MENSAGEM|: @Kleber_United Zicada
|TWEET_ID|: 854430418015334400	|MENSAGEM|: o Madrid tá dando uma "sorte" absurda do Casemiro ainda estar em campo
|TWEET_ID|: 854430418166317057	|MENSAGEM|: Não consigo criticar o Ramos
|TWEET_ID|: 854430418212466691	|MENSAGEM|: Vasques cabaço de merda
|TWEET_ID|: 854430418510196736	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430418539610112	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854430418560589825	|MENSAGEM|: Caralho vsfd que jogão da porra
|TWEET_ID|: 854430419269410817	|MENSAGEM|: eu to tão triste era um polenguinho zero lactose
|TWEET_ID|: 854430420204748808	|MENSAGEM|: acho q to começando a ficar pestiada
|TWEET_ID|: 854447696031219713	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854447696295452680	|MENSAGEM|: E o dia ainda nn acabou... (@ Casa da Jotha ❣ in Nilópolis, Rio de Janeiro) https://t.co/WDbuDIJrb8
